425,0,1.999999992,1.999999992,9481.082037,8047.378961,1.898506086,1.935820994,1.928260331,1.928260331,0,0.037314908,,-1433.703076
442,0,1.999999992,1.999999992,19793.32825,8376.787427,1.906699959,1.935235717,1.985086548,1.985086548,0,0.028535758,,-11416.54083
444,0,1.000000004,1.000000004,28865.55007,11216.85578,1.142463278,1.061252623,1.015802386,1.015802386,0,0.081210655,,-17648.69429
456,0,1.999999992,1.999999992,8435.014042,9277.452515,1.931281578,1.933479887,1.897807745,1.897807745,0,0.00219831,,842.4384728
459,0,1.000000004,1.000000004,16703.398,18979.49901,1.013707844,1.013707844,1.029757636,1.029757636,0,0,,2276.101006
466,0,1.000000004,1.000000004,15257.18381,18762.53472,1.017275395,1.017275395,1.041567762,1.041567762,0,0,,3505.350912
468,0,1.000000004,1.000000004,17716.57364,5466.482814,1.021380652,1.700670869,1.01136564,1.01136564,0,0.679290216,,-12250.09082
473,0,1.000000004,1.000000004,15981.55285,14322.09259,1.012835103,1.012835103,1.014820904,1.014820904,0,0,,-1659.460269
475,0,1.000000004,1.000000004,70446.05751,21353.95079,1.722521196,1.019819915,1.005709542,1.005709542,0,0.702701282,,-49092.10672
477,0,1.999999992,1.999999992,8666.815451,6074.190246,1.947160489,1.947160489,1.972546614,1.972546614,0,0,,-2592.625205
479,0,1.000000004,1.000000004,25116.90608,10818.92361,1.722521196,1.019819915,1.029986692,1.029986692,0,0.702701282,,-14297.98248
488,0,1.000000004,1.000000004,22254.82176,9117.813817,1.722051521,1.042761304,1.022269419,1.022269419,0,0.679290216,,-13137.00794
493,0,1.000000004,1.000000004,5210.378003,2135.430023,1.722521196,1.019819915,1.007901568,1.007901568,0,0.702701282,,-3074.94798
495,0,1.000000004,1.000000004,15878.92233,15446.97783,1.057876151,1.057876151,1.061012302,1.061012302,0,0,,-431.944502
496,0,1.000000004,1.000000004,13404.01023,11277.03537,1.042748923,1.042748923,1.035305414,1.035305414,0,0,,-2126.974866
190,0.001698346,1.679904114,1.68160246,1974.453961,2136.213143,1.599357506,1.700321247,1.76620126,1.76620126,0.001698346,0.100963742,,161.7591824
101,0.003654605,1.762660533,1.759005928,3599.532257,652.5030443,1.898874548,1.898874548,1.775085496,1.775085496,0.003654605,0,,-2947.029212
470,0.005361859,1.568828738,1.574190596,1134.623313,2202.604184,1.587946379,1.587946379,1.515027178,1.515027178,0.005361859,0,,1067.980871
152,0.005674862,1.095496409,1.101171271,5063.74216,5264.935386,1.163448915,1.163448915,1.173762277,1.173762277,0.005674862,0,,201.1932254
273,0.006650463,1.702529919,1.695879456,4224.604402,592.2127814,1.556721656,1.506603822,1.660074755,1.660074755,0.006650463,0.050117834,,-3632.391621
464,0.007619267,1.986182842,1.99380211,10771.6961,7356.239236,1.813460918,1.813460918,1.843066722,1.843066722,0.007619267,0,,-3415.456865
296,0.015154931,1.798078129,1.782923198,2160.641331,2294.169827,1.807696993,1.875738924,1.712525364,1.712525364,0.015154931,0.068041931,,133.5284961
163,0.016153098,1.059850998,1.076004096,327.4425302,867.7255022,1.072000811,1.072000811,1.142990182,1.142990182,0.016153098,0,,540.282972
292,0.018369365,1.690550454,1.708919819,1565.543404,425.34713,1.753760328,1.811559918,1.692829826,1.692829826,0.018369365,0.05779959,,-1140.196274
302,0.018997971,1.017017251,1.036015222,11217.69773,5183.577816,1.173003411,1.307986357,1.181985679,1.181985679,0.018997971,0.134982946,,-6034.119916
467,0.019863757,1.000000004,1.019863761,8890.693979,9360.671183,1.057350779,1.197089097,1.129897731,1.129897731,0.019863757,0.139738319,,469.9772041
299,0.022254683,1.654140276,1.631885592,4226.935943,604.4682966,1.445045898,1.703302735,1.66404308,1.66404308,0.022254683,0.258256837,,-3622.467646
8,0.022975001,1.022975005,1.000000004,26650.24675,12990.84202,1.074181004,1.066129928,1.016054434,1.016054434,0.022975001,0.008051076,,-13659.40473
205,0.023768199,1.976231793,1.999999992,7475.139601,5708.746034,1.747380912,1.694702493,1.745625766,1.745625766,0.023768199,0.052678419,,-1766.393567
291,0.024828545,1.419075596,1.443904141,2064.200769,1144.848917,1.512846773,1.551259074,1.497052302,1.497052302,0.024828545,0.038412301,,-919.3518518
469,0.026925682,1.842802913,1.869728595,1658.409769,4261.710567,1.878177577,1.791845751,1.666589974,1.666589974,0.026925682,0.086331826,,2603.300798
50,0.031227954,1.999999992,1.968772038,7629.497047,8817.047996,1.896388228,1.896388228,1.862379298,1.862379298,0.031227954,0,,1187.55095
60,0.0316882,1.502009193,1.533697393,2413.519547,8183.035517,1.366491504,1.450262744,1.753682319,1.753682319,0.0316882,0.083771241,,5769.515971
436,0.032994939,1.999999992,1.967005053,16914.44373,6578.697114,1.939137561,1.85207414,1.996543258,1.996543258,0.032994939,0.087063422,,-10335.74661
129,0.033623125,1.23997846,1.206355335,605.9008157,509.5805261,1.222258415,1.222258415,1.206890028,1.206890028,0.033623125,0,,-96.32028963
59,0.034421313,1.882537123,1.916958436,1719.300685,1404.960233,1.893709365,1.893709365,1.892661946,1.892661946,0.034421313,0,,-314.3404521
22,0.034968826,1.109947806,1.144916632,1511.335496,1623.344706,1.148133502,1.148133502,1.088594343,1.088594343,0.034968826,0,,112.0092091
240,0.03584692,1.320349319,1.284502399,3170.697111,768.1511187,1.405269603,1.396486931,1.318644198,1.318644198,0.03584692,0.008782672,,-2402.545992
262,0.037147299,1.962852693,1.999999992,22447.07237,23176.35684,1.869827531,1.937869462,1.910574394,1.910574394,0.037147299,0.068041931,,729.2844744
42,0.037232341,1.999999992,1.962767651,14269.40109,8790.453487,1.930482498,1.930482498,1.97312115,1.97312115,0.037232341,0,,-5478.9476
433,0.042087694,1.000000004,1.042087698,103890.3619,28613.12053,1.066520113,1.068718422,1.00113509,1.00113509,0.042087694,0.00219831,,-75277.24139
474,0.04433184,1.999999992,1.955668152,9979.501631,9555.648038,1.882762244,1.762045416,1.834355225,1.834355225,0.04433184,0.120716828,,-423.853593
368,0.046591701,1.765463535,1.812055236,1590.890548,3671.928198,1.663133664,1.897979436,1.635739889,1.635739889,0.046591701,0.234845772,,2081.037649
250,0.047598029,1.952401964,1.999999992,9822.37461,6633.177548,1.924578557,1.924578557,1.952324743,1.952324743,0.047598029,0,,-3189.197062
428,0.047887678,1.777033571,1.82492125,2476.517848,1423.963308,1.808779854,1.764880584,1.776180482,1.776180482,0.047887678,0.04389927,,-1052.55454
226,0.048185951,1.746851927,1.795037878,2086.389357,1981.138297,1.584615381,1.853846155,1.653958914,1.653958914,0.048185951,0.269230774,,-105.2510598
454,0.048844323,1.536382162,1.487537838,1822.505484,1228.084457,1.49952957,1.49952957,1.533027325,1.533027325,0.048844323,0,,-594.4210273
248,0.050168912,1.050168915,1.000000004,22773.93894,8036.055899,1.115818739,1.115818739,1.017043028,1.017043028,0.050168912,0,,-14737.88304
378,0.050400996,1.050401,1.000000004,28832.28993,15134.63891,1.123344241,1.062618268,1.021860019,1.021860019,0.050400996,0.060725973,,-13697.65102
329,0.050548893,1.896936556,1.947485449,10125.56688,5440.518214,1.745625082,1.699531025,1.779594976,1.779594976,0.050548893,0.046094057,,-4685.048668
439,0.052508722,1.426970873,1.479479596,4999.620153,317.9120606,1.674868254,1.674868254,1.431806254,1.431806254,0.052508722,0,,-4681.708092
239,0.053369979,1.946630013,1.999999992,8640.011629,6350.432225,1.891677859,1.936308724,1.936213323,1.936213323,0.053369979,0.044630866,,-2289.579405
130,0.057897503,1.839262643,1.78136514,4950.937048,1439.057439,1.734462384,1.531075232,1.892244333,1.892244333,0.057897503,0.203387153,,-3511.879609
483,0.058082228,1.07034106,1.012258832,4828.558134,2699.721259,1.118919487,1.821620769,1.176855591,1.176855591,0.058082228,0.702701282,,-2128.836876
265,0.058359093,1.690257031,1.631897937,1834.073878,1375.225904,1.735675379,1.726892707,1.618903879,1.618903879,0.058359093,0.008782672,,-458.8479745
372,0.059608893,1.000000004,1.059608897,2572.743998,2003.96504,1.064959375,1.09056875,1.035560202,1.035560202,0.059608893,0.025609375,,-568.7789575
222,0.060384109,1.060384112,1.000000004,17145.36042,12763.48252,1.225767653,1.055302311,1.068865567,1.068865567,0.060384109,0.170465342,,-4381.877902
499,0.060988735,1.939011257,1.999999993,18223.144,5530.483295,1.858850873,1.858850873,1.991974158,1.991974158,0.060988735,0,,-12692.66071
391,0.064003572,1.999999993,1.935996421,3464.669683,4915.021685,1.934845533,1.912162541,1.852454683,1.852454683,0.064003572,0.022682992,,1450.352002
241,0.06562267,1.542622496,1.608245166,1950.30105,4609.69991,1.546308609,1.518504447,1.706642564,1.706642564,0.06562267,0.027804162,,2659.39886
225,0.065623213,1.913943374,1.848320161,4743.199831,6876.188459,1.831313004,1.674747982,1.707569668,1.707569668,0.065623213,0.156565022,,2132.988628
118,0.066495781,1.587381395,1.653877176,400.4238652,312.4454678,1.644716445,1.677641778,1.578998128,1.578998128,0.066495781,0.032925333,,-87.97839735
184,0.066619951,1.933380042,1.999999993,9247.527603,17241.54431,1.971364098,1.971364098,1.882039131,1.882039131,0.066619951,0,,7994.016705
93,0.068087685,1.837588597,1.905676282,3650.309189,2238.896355,1.754675975,1.754675975,1.791329253,1.791329253,0.068087685,0,,-1411.412834
314,0.069103619,1.999999993,1.930896374,11529.24204,7734.556016,1.942649221,1.802910903,1.955841452,1.955841452,0.069103619,0.139738319,,-3794.686024
441,0.06928873,1.266626902,1.335915631,1028.050616,722.9941538,1.264838412,1.264838412,1.305489139,1.305489139,0.06928873,0,,-305.0564622
311,0.069829317,1.012798582,1.082627899,6649.14977,5894.819376,1.063983914,1.104225205,1.075229783,1.075229783,0.069829317,0.040241291,,-754.3303942
417,0.070517085,1.575786238,1.505269153,2260.193473,1134.782569,1.478864404,1.478864404,1.580342343,1.580342343,0.070517085,0,,-1125.410904
377,0.070609853,1.000000004,1.070609857,5957.594267,4501.364808,1.064764283,1.093300041,1.037861729,1.037861729,0.070609853,0.028535758,,-1456.22946
384,0.071017909,1.928982083,1.999999993,10823.36398,10306.47031,1.875290113,1.937479278,1.915909841,1.915909841,0.071017909,0.062189165,,-516.8936752
104,0.071307978,1.95357134,1.882263362,5663.081759,3271.856012,1.815949493,1.736202029,1.819008697,1.819008697,0.071307978,0.079747464,,-2391.225746
140,0.071348457,1.441763917,1.513112374,807.2745312,339.0783653,1.400386883,1.400386883,1.486037996,1.486037996,0.071348457,0,,-468.1961659
263,0.077280423,1.740862156,1.663581734,6066.821415,829.5143004,1.891917024,1.891917024,1.663997491,1.663997491,0.077280423,0,,-5237.307114
70,0.077435166,1.922564827,1.999999993,8965.815753,3915.77669,1.707998542,1.949428676,1.960297528,1.960297528,0.077435166,0.241430134,,-5050.039063
379,0.080724999,1.999999993,1.919274994,9318.941681,11906.81482,1.936796455,1.884849631,1.885694995,1.885694995,0.080724999,0.051946824,,2587.873139
172,0.081841808,1.918158184,1.999999993,2116.35106,8788.73391,1.931281578,1.933479887,1.724624325,1.724624325,0.081841808,0.00219831,,6672.38285
455,0.087666985,1.000000004,1.087666988,8270.912644,14341.15406,1.130915664,1.130915664,1.211664573,1.211664573,0.087666985,0,,6070.241415
392,0.088286445,1.088286448,1.000000004,11549.83339,4180.719308,1.330239532,1.047840033,1.0300252,1.0300252,0.088286445,0.282399498,,-7369.114085
144,0.092755696,1.999999993,1.907244297,9398.868793,8288.442077,1.943575909,1.78993727,1.879008516,1.879008516,0.092755696,0.153638639,,-1110.426716
401,0.092830681,1.742839992,1.835670673,2862.083298,1348.937267,1.737041025,1.723137182,1.791617522,1.791617522,0.092830681,0.013903842,,-1513.146031
451,0.094546633,1.252692204,1.158145571,2772.35947,2526.811561,1.12546916,1.12546916,1.276074887,1.276074887,0.094546633,0,,-245.5479088
347,0.095046044,1.340819683,1.435865727,2683.236744,2345.902911,1.334593927,1.498109109,1.44295632,1.44295632,0.095046044,0.163515182,,-337.3338334
362,0.096185515,1.999999993,1.903814478,8859.524751,6121.470859,1.936308724,1.891677859,1.949008808,1.949008808,0.096185515,0.044630866,,-2738.053892
380,0.101146339,1.213947381,1.112801042,8723.503062,2062.925481,1.453848503,1.084023307,1.16699248,1.16699248,0.101146339,0.369825196,,-6660.577581
318,0.102703985,1.102703989,1.000000004,7113.75877,6182.702083,1.021710402,1.021710402,1.032681403,1.032681403,0.102703985,0,,-931.0566872
34,0.102820215,1.864530035,1.96735025,6715.694136,4383.342026,1.771679365,1.771679365,1.798035555,1.798035555,0.102820215,0,,-2332.35211
15,0.106529267,1.893470726,1.999999993,3385.598978,4854.556797,1.877433727,1.877433727,1.813971637,1.813971637,0.106529267,0,,1468.957819
330,0.106990075,1.106990079,1.000000004,8836.520313,13177.98847,1.101493914,1.064179006,1.148675018,1.148675018,0.106990075,0.037314908,,4341.468153
289,0.110635434,1.889364559,1.999999993,4849.076912,11306.06533,1.928640161,1.928640161,1.768945807,1.768945807,0.110635434,0,,6456.98842
35,0.110757374,1.110757377,1.000000004,10938.78801,7593.355278,1.152705619,1.060521027,1.049024381,1.049024381,0.110757374,0.092184592,,-3345.432733
327,0.111586714,1.14403466,1.032447947,5386.694636,3655.435727,1.1393353,1.1393353,1.096243393,1.096243393,0.111586714,0,,-1731.258909
227,0.112846742,1.112846746,1.000000004,6890.079812,7190.835429,1.134807137,1.134807137,1.151432057,1.151432057,0.112846742,0,,300.7556174
86,0.112922534,1.112922538,1.000000004,2110.693672,2519.201167,1.087446318,1.087446318,1.130356064,1.130356064,0.112922534,0,,408.5074949
125,0.114164976,1.591123088,1.705288064,6053.474102,7942.412501,1.472303703,1.763848149,1.879756791,1.879756791,0.114164976,0.291544446,,1888.938399
452,0.114838973,1.20505059,1.090211617,5562.173548,4252.126764,1.068608879,1.068608879,1.092481949,1.092481949,0.114838973,0,,-1310.046784
432,0.114915248,1.999999993,1.885084744,4539.133984,15898.62163,1.965593977,1.965593977,1.762188277,1.762188277,0.114915248,0,,11359.48765
458,0.115560275,1.183263147,1.067702872,1138.166886,1248.194954,1.203715901,1.122505246,1.171955348,1.171955348,0.115560275,0.081210655,,110.0280679
81,0.117471868,1.495054526,1.612526394,2928.472674,3626.612404,1.516282867,1.516282867,1.477192597,1.477192597,0.117471868,0,,698.1397298
390,0.118539889,1.881460104,1.999999993,8929.989512,8217.842868,1.890312213,1.93640627,1.932579591,1.932579591,0.118539889,0.046094057,,-712.1466442
395,0.120099608,1.433255734,1.313156126,3644.607098,3016.365336,1.423705817,1.384196122,1.386375729,1.386375729,0.120099608,0.039509695,,-628.2417622
150,0.12224243,1.97623823,1.8539958,9294.796739,2001.435054,1.663250205,1.668374898,1.958496086,1.958496086,0.12224243,0.005124693,,-7293.361685
396,0.122785231,1.029193308,1.151978539,4156.806528,979.617367,1.840111148,1.239833278,1.107235501,1.107235501,0.122785231,0.600277871,,-3177.189161
177,0.128959647,1.871040346,1.999999993,4204.649859,6669.62776,1.956667222,1.956667222,1.817290255,1.817290255,0.128959647,0,,2464.977902
485,0.133829579,1.866170414,1.999999993,12506.11117,8715.014902,1.796243509,1.796243509,1.857272745,1.857272745,0.133829579,0,,-3791.096268
266,0.136240815,1.136240819,1.000000003,11541.80306,12104.79679,1.201186034,1.05705814,1.013987782,1.013987782,0.136240815,0.144127893,,562.9937286
490,0.139519601,1.864096869,1.724577268,1539.557252,2835.396662,1.814339982,1.742640072,1.710708468,1.710708468,0.139519601,0.07169991,,1295.83941
338,0.140784155,1.000000003,1.140784159,73840.52655,25276.98382,1.058179921,1.185481111,1.004134382,1.004134382,0.140784155,0.12730119,,-48563.54273
38,0.142529792,1.430719701,1.573249493,4304.588272,4202.481577,1.462055969,1.471936035,1.631699391,1.631699391,0.142529792,0.009880065,,-102.1066947
341,0.144786696,1.324914937,1.180128241,2388.939691,3936.364085,1.439660937,1.280169532,1.441977185,1.441977185,0.144786696,0.159491405,,1547.424394
92,0.145861991,1.554745355,1.408883364,2685.572263,6637.731631,1.557368368,1.295087754,1.694441562,1.694441562,0.145861991,0.262280614,,3952.159367
4,0.146726085,1.000000003,1.146726088,3581.259064,3858.860821,1.124846353,1.188498709,1.185123525,1.185123525,0.146726085,0.063652356,,277.6017571
453,0.150269356,1.671066038,1.520796682,4189.447884,4268.299427,1.855089868,1.579640529,1.475149655,1.475149655,0.150269356,0.275449338,,78.85154338
30,0.150314016,1.489924886,1.640238902,1552.098838,1648.204179,1.494313013,1.567476114,1.629114377,1.629114377,0.150314016,0.073163102,,96.10534098
356,0.151128681,1.848871313,1.999999993,11777.44897,10934.04051,1.777262608,1.880421137,1.877405931,1.877405931,0.151128681,0.103158529,,-843.4084622
355,0.152387187,1.000000003,1.15238719,11528.90658,5042.791352,1.786814864,1.186536994,1.199758508,1.199758508,0.152387187,0.600277871,,-6486.115226
33,0.159692295,1.999999993,1.840307698,14059.37023,22509.97088,1.94118603,1.823395585,1.834771741,1.834771741,0.159692295,0.117790445,,8450.600652
301,0.162505805,1.514437154,1.676942959,2563.421409,4181.390606,1.728487685,1.543024629,1.342374564,1.342374564,0.162505805,0.185463056,,1617.969197
399,0.163347994,1.285957624,1.449305619,3719.372234,4496.536031,1.225696363,1.379335002,1.332073827,1.332073827,0.163347994,0.153638639,,777.1637967
67,0.166442403,1.99999999,1.833557587,4294.084015,5837.147707,1.940210569,1.83705204,1.88950117,1.88950117,0.166442403,0.103158529,,1543.063691
180,0.168185684,1.190456899,1.022271215,7266.59919,7227.188176,1.188498709,1.124846353,1.070872121,1.070872121,0.168185684,0.063652356,,-39.41101436
238,0.169711295,1.99999999,1.830288695,5960.621521,9926.529205,1.813901025,1.744395902,1.728470076,1.728470076,0.169711295,0.069505123,,3965.907684
134,0.170793487,1.170793492,1.000000005,13290.75442,15554.0617,1.119247305,1.062910907,1.089727028,1.089727028,0.170793487,0.056336398,,2263.307284
128,0.172543981,1.827456009,1.99999999,10222.2473,2617.37647,1.737728023,1.737728023,1.957824874,1.957824874,0.172543981,0,,-7604.870826
397,0.173015704,1.374753627,1.201737923,4910.201603,3256.291296,1.443715432,1.202285298,1.247712483,1.247712483,0.173015704,0.241430134,,-1653.910306
281,0.177049385,1.563242175,1.74029156,3883.545256,2245.906271,1.492752275,1.56884176,1.662890211,1.662890211,0.177049385,0.076089485,,-1637.638985
23,0.177310042,1.791634023,1.968944065,5046.745201,1331.386951,1.830508249,1.677967004,1.831263976,1.831263976,0.177310042,0.152541245,,-3715.35825
